1012,  1235,  completed,  eof,  2013-08-29 18:47:30,  2013-08-29 18:48:16,  46,  modelParams|clParams|alpha_0.0066067199882.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0149640011346,  2236,  0.0066067199882,  9,  12,  1,  TemporalMultiStep,  0.0149640011346,  0.8134, 
1012,  1236,  completed,  eof,  2013-08-29 18:47:41,  2013-08-29 18:48:31,  50,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00732073275167,  2236,  0.0001,  9,  12,  1,  TemporalMultiStep,  0.00732073275167,  0.7708, 
1012,  1237,  completed,  eof,  2013-08-29 18:48:16,  2013-08-29 18:49:02,  46,  modelParams|clParams|alpha_0.00514497779991.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0143017782955,  2236,  0.00514497779991,  9,  12,  1,  TemporalMultiStep,  0.0143017782955,  0.8048, 
1012,  1238,  completed,  eof,  2013-08-29 18:48:31,  2013-08-29 18:49:19,  48,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00582530599446,  2236,  0.0001,  9,  12,  1,  TemporalMultiStep,  0.00582530599446,  0.7707, 
1012,  1239,  completed,  eof,  2013-08-29 18:49:02,  2013-08-29 18:49:46,  44,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00709692554283,  2236,  0.0001,  9,  12,  1,  TemporalMultiStep,  0.00709692554283,  0.7708, 
1012,  1240,  completed,  eof,  2013-08-29 18:49:19,  2013-08-29 18:49:49,  30,  modelParams|clParams|alpha_0.0131926196486.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0205614348675,  2236,  0.0131926196486,  9,  12,  1,  NontemporalMultiStep,  0.0205614348675,  0.8402, 
1012,  1241,  completed,  eof,  2013-08-29 18:49:46,  2013-08-29 18:50:30,  44,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00573849819045,  2236,  0.0001,  9,  12,  1,  TemporalMultiStep,  0.00573849819045,  0.7715, 
1012,  1242,  completed,  eof,  2013-08-29 18:49:49,  2013-08-29 18:50:17,  28,  modelParams|clParams|alpha_0.0111527183757.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0203756271084,  2236,  0.0111527183757,  9,  12,  1,  NontemporalMultiStep,  0.0203756271084,  0.8336, 
1012,  1243,  completed,  eof,  2013-08-29 18:50:17,  2013-08-29 18:50:47,  30,  modelParams|clParams|alpha_0.00300967801223.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0104110196279,  2236,  0.00300967801223,  9,  12,  1,  NontemporalMultiStep,  0.0104110196279,  0.7938, 
1012,  1244,  completed,  eof,  2013-08-29 18:50:31,  2013-08-29 18:51:18,  47,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00553595209387,  2236,  0.0001,  9,  12,  1,  TemporalMultiStep,  0.00553595209387,  0.7711, 
1012,  1245,  completed,  eof,  2013-08-29 18:50:47,  2013-08-29 18:51:33,  46,  modelParams|clParams|alpha_0.0041223963142.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0102379739939,  2236,  0.0041223963142,  9,  13,  1,  TemporalMultiStep,  0.0102379739939,  0.7968, 
1012,  1246,  completed,  eof,  2013-08-29 18:51:18,  2013-08-29 18:52:04,  46,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00574113911763,  2236,  0.0001,  9,  12,  1,  TemporalMultiStep,  0.00574113911763,  0.7715, 
1012,  1247,  completed,  eof,  2013-08-29 18:51:33,  2013-08-29 18:52:20,  47,  modelParams|clParams|alpha_0.00337744938813.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0100739077547,  2236,  0.00337744938813,  9,  13,  1,  TemporalMultiStep,  0.0100739077547,  0.7879, 
1012,  1248,  completed,  killed,  2013-08-29 18:52:04,  2013-08-29 18:52:21,  17,  modelParams|clParams|alpha_0.000612257595651.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00676335229316,  700,  0.000612257595651,  9,  12,  1,  TemporalMultiStep,  0.00676335229316,  0.821612005521, 
